7892501	3.56769
7892502	3.87434
7892503	2.23916
7892504	7.12312
7892505	2.26391
7892506	3.15143
7892507	4.86966
7892508	4.99967
7892509	10.4966
7892510	3.24713
7892511	2.80482
7892512	6.41902
7892513	3.4008
7892514	10.858
7892515	8.29005
7892516	2.57353
7892517	3.59382
7892518	1.96041
7892519	4.17026
7892520	8.3464
7892521	6.94069
7892522	6.64384
7892524	5.13842
7892525	5.20022
7892526	3.98887
7892527	8.76531
7892528	2.21409
7892529	4.65008
7892530	7.42476
7892531	5.83563
7892532	3.03873
7892533	5.50939
7892534	4.90207
7892535	5.84452
7892536	11.2383
7892537	2.45644
7892538	5.45862
7892539	4.29294
7892540	4.76183
7892541	9.15503
7892542	9.05858
7892543	5.30248
7892544	4.65016
7892545	5.12861
7892547	3.55771
7892548	6.6491
7892549	5.1731
7892550	5.38962
7892551	10.6231
7892552	3.34295
7892553	3.20878
7892554	2.60128
7892555	7.07636
7892556	11.5805
7892557	3.14587
7892558	3.32587
7892559	5.93208
7892560	5.12697
7892561	10.9544
7892562	7.53217
7892563	5.873
7892564	9.90432
7892565	5.71309
7892566	4.57018
7892567	4.6942
7892568	10.1364
7892569	8.6048
7892570	6.42399
7892571	2.18044
7892572	5.84452
7892573	4.91507
7892574	9.95589
7892575	5.93552
7892576	4.78447
7892577	1.68373
7892578	3.64711
7892579	9.13848
7892580	3.28873
7892581	3.78858
7892582	2.34961
7892583	4.10455
7892584	4.92397
7892585	2.64673
7892586	2.56291
7892587	3.7951
7892588	1.59913
7892589	6.93221
7892590	2.53977
7892591	2.02835
7892592	5.85724
7892593	3.35654
7892594	2.88595
7892595	5.66888
7892596	2.83844
7892597	5.54645
7892598	9.67571
7892599	9.88051
7892600	2.10366
7892602	3.77479
7892603	2.69215
7892604	2.33973
7892605	9.2659
7892606	11.6427
7892608	7.89942
7892609	2.4682
7892610	6.29386
7892611	1.92379
7892612	4.71144
7892613	9.30172
7892614	4.15227
7892615	4.10744
7892616	1.85818
7892617	11.8624
7892618	5.261
7892619	3.06557
7892620	11.3617
7892621	11.8891
7892622	10.6714
7892623	9.28274
7892624	3.43221
7892625	5.81748
7892626	3.77272
7892627	6.74218
7892628	9.23105
7892629	4.05925
7892630	9.77873
7892631	2.02981
7892632	3.85627
7892633	7.32751
7892634	8.50071
7892635	7.81756
7892636	8.01815
7892637	5.70631
7892638	2.37966
7892639	10.4943
7892640	11.8773
7892641	4.85174
7892642	9.1451
7892643	8.8502
7892644	6.93618
7892645	2.16761
7892646	1.93406
7892647	6.28371
7892648	9.28674
7892649	3.59517
7892650	12.4632
7892651	2.90471
7892652	11.4618
7892653	1.96652
7892654	8.39668
7892655	2.36037
7892656	3.75202
7892657	2.81842
7892658	2.906
7892659	2.68964
7892660	1.68508
7892661	8.03314
7892662	9.37536
7892663	11.0164
7892664	6.26306
7892665	6.1319
7892666	1.82349
7892667	8.90965
7892668	11.0488
7892669	6.60888
7892670	7.86195
7892671	3.49043
7892672	4.12144
7892673	5.7586
7892674	7.47247
7892675	5.35906
7892676	2.00965
7892677	10.1412
7892678	6.07485
7892679	5.60286
7892680	8.72787
7892681	6.55623
7892682	3.99347
7892683	6.03953
7892684	10.1206
7892685	4.58998
7892686	6.33151
7892687	3.68553
7892688	8.03301
7892689	4.45732
7892690	2.44557
7892691	1.5827
7892692	7.34015
7892693	7.30681
7892694	7.4048
7892695	4.02943
7892696	6.17978
7892697	6.28116
7892699	5.08383
7892700	4.19039
7892701	10.4341
7892702	4.07551
7892703	7.09819
7892704	13.1287
7892705	7.66267
7892706	6.40207
7892707	8.69522
7892708	3.46633
7892709	2.16846
7892710	2.82292
7892711	5.92696
7892712	7.70022
7892713	8.54055
7892714	2.59645
7892715	2.85873
7892716	3.55909
7892717	3.04345
7892718	3.07787
7892719	8.64049
7892720	7.51485
7892721	8.72834
7892722	1.74127
7892723	2.32848
7892724	2.01006
7892725	3.76192
7892726	3.71784
7892727	2.70546
7892728	4.01648
7892729	4.26622
7892730	2.43209
7892731	5.60052
7892732	5.45296
7892733	2.61319
7892734	4.2628
7892735	2.8039
