7892501	1.97301
7892502	5.0274
7892503	3.83433
7892504	9.87439
7892505	2.88671
7892506	4.15365
7892507	4.22235
7892508	4.75807
7892509	7.68809
7892510	3.90106
7892511	3.32296
7892512	6.92883
7892513	2.08109
7892514	6.88978
7892515	9.50326
7892516	2.53199
7892517	4.48854
7892518	3.3312
7892519	4.20037
7892520	10.6011
7892521	7.95813
7892522	7.50607
7892524	5.17631
7892525	5.67416
7892526	3.77219
7892527	8.61993
7892528	1.67083
7892529	6.0228
7892530	7.26877
7892531	4.54384
7892532	2.94089
7892533	6.45652
7892534	4.59253
7892535	6.60843
7892536	10.925
7892537	2.91899
7892538	6.22633
7892539	3.80417
7892540	7.55716
7892541	7.95854
7892542	6.63333
7892543	3.38002
7892544	4.98846
7892545	5.2377
7892547	5.71932
7892548	6.76251
7892549	5.32507
7892550	5.91746
7892551	12.3046
7892552	3.8644
7892553	1.90386
7892554	2.73153
7892555	2.68697
7892556	11.7376
7892557	2.20356
7892558	4.9747
7892559	7.78678
7892560	5.98632
7892561	10.679
7892562	7.75119
7892563	7.33458
7892564	9.62592
7892565	4.41434
7892566	2.28687
7892567	5.5351
7892568	8.65888
7892569	8.0583
7892570	3.37965
7892571	2.44885
7892572	8.09703
7892573	4.82647
7892574	9.33788
7892575	6.13544
7892576	5.7133
7892577	1.73167
7892578	3.49825
7892579	10.1013
7892580	2.26896
7892581	2.63216
7892582	2.42218
7892583	5.41186
7892584	7.0724
7892585	3.7563
7892586	1.75578
7892587	2.52627
7892588	2.6574
7892589	6.46227
7892590	1.94728
7892591	1.69336
7892592	4.77938
7892593	3.50156
7892594	4.13919
7892595	3.64882
7892596	3.80691
7892597	5.94177
7892598	6.79775
7892599	9.54393
7892600	2.16321
7892602	2.907
7892603	2.67066
7892604	1.95703
7892605	4.19173
7892606	12.9173
7892608	10.843
7892609	1.76061
7892610	3.35602
7892611	1.84264
7892612	2.91443
7892613	11.6291
7892614	4.35521
7892615	4.30774
7892616	1.53302
7892617	13.1164
7892618	5.37994
7892619	6.00145
7892620	10.6912
7892621	11.292
7892622	8.80306
7892623	9.29344
7892624	4.59708
7892625	7.32772
7892626	6.0326
7892627	7.78079
7892628	7.02767
7892629	3.8147
7892630	7.03201
7892631	2.01936
7892632	2.42613
7892633	7.838
7892634	11.0641
7892635	8.70581
7892636	9.37772
7892637	6.7327
7892638	2.3041
7892639	2.32471
7892640	11.4591
7892641	4.83317
7892642	11.6011
7892643	9.88558
7892644	5.88951
7892645	2.40578
7892646	1.97256
7892647	3.54437
7892648	7.54102
7892649	3.39362
7892650	12.4736
7892651	2.69844
7892652	10.0251
7892653	2.12646
7892654	8.31934
7892655	2.69534
7892656	2.62092
7892657	2.49336
7892658	2.06072
7892659	2.69545
7892660	1.63939
7892661	7.88011
7892662	8.92157
7892663	10.4868
7892664	8.25168
7892665	5.76117
7892666	2.03958
7892667	9.28608
7892668	9.1393
7892669	5.72433
7892670	5.24701
7892671	4.80519
7892672	2.74023
7892673	5.4137
7892674	6.29364
7892675	5.19467
7892676	2.16706
7892677	11.9832
7892678	6.17665
7892679	4.51123
7892680	10.949
7892681	7.96923
7892682	2.00902
7892683	2.98936
7892684	9.02215
7892685	3.6953
7892686	7.25845
7892687	5.1131
7892688	5.836
7892689	4.99387
7892690	2.70697
7892691	2.06737
7892692	6.07891
7892693	7.52289
7892694	7.0487
7892695	4.36728
7892696	5.13881
7892697	7.1065
7892699	4.57281
7892700	5.23572
7892701	11.2069
7892702	4.72913
7892703	7.07706
7892704	12.0375
7892705	6.58071
7892706	5.7003
7892707	8.3694
7892708	3.95799
7892709	1.7951
7892710	3.68765
7892711	5.05592
7892712	9.05218
7892713	10.5098
7892714	2.12434
7892715	3.30297
7892716	4.79097
7892717	4.41731
7892718	4.89306
7892719	11.4126
7892720	9.58694
7892721	11.7135
7892722	2.28517
7892723	3.41649
7892724	2.90629
7892725	3.86038
7892726	3.65777
7892727	3.12164
7892728	3.28847
7892729	2.34557
7892730	2.11737
7892731	3.15581
7892732	4.11059
7892733	3.17594
7892734	2.97808
7892735	3.62049
7892736	6.50312
7892737	4.47109
7892738	7.00431
7892739	5.06924
