7892501	5.54066
7892502	4.32623
7892503	3.26449
7892504	8.44524
7892505	3.9747
7892506	3.73205
7892507	4.14945
7892508	3.74965
7892509	10.4927
7892510	3.67425
7892511	2.63203
7892512	5.69499
7892513	3.28619
7892514	11.1209
7892515	8.26592
7892516	3.07137
7892517	4.40937
7892518	3.52377
7892519	4.21479
7892520	8.52455
7892521	8.05112
7892522	6.88989
7892524	4.67116
7892525	3.04538
7892526	3.5622
7892527	7.98745
7892528	2.34116
7892529	4.12928
7892530	8.94475
7892531	5.0867
7892532	2.72443
7892533	6.09297
7892534	4.28222
7892535	6.34447
7892536	12.2318
7892537	4.04879
7892538	5.32982
7892539	3.32783
7892540	6.37515
7892541	10.8792
7892542	8.1309
7892543	4.64865
7892544	4.0637
7892545	5.5569
7892547	4.07481
7892548	7.78333
7892549	6.50938
7892550	2.5589
7892551	10.3717
7892552	3.92882
7892553	2.14157
7892554	2.46521
7892555	6.63149
7892556	12.093
7892557	2.28042
7892558	4.61611
7892559	7.18947
7892560	5.3695
7892561	11.1989
7892562	6.79873
7892563	6.47756
7892564	10.4581
7892565	5.67495
7892566	4.43998
7892567	4.06084
7892568	9.79061
7892569	9.01854
7892570	5.61094
7892571	2.21152
7892572	7.50985
7892573	4.64735
7892574	10.5194
7892575	6.48214
7892576	6.77037
7892577	2.25689
7892578	4.46667
7892579	11.4332
7892580	3.12666
7892581	4.37212
7892582	2.92176
7892583	5.48867
7892584	3.94353
7892585	3.07065
7892586	2.47176
7892587	3.48473
7892588	2.19925
7892589	4.56385
7892590	2.79749
7892591	2.17533
7892592	3.38406
7892593	3.97086
7892594	2.5055
7892595	3.42864
7892596	3.03021
7892597	4.55879
7892598	9.5817
7892599	10.5188
7892600	2.25508
7892602	3.00809
7892603	2.30837
7892604	2.29692
7892605	7.738
7892606	11.1928
7892608	7.48685
7892609	2.79119
7892610	7.27927
7892611	1.83725
7892612	2.81773
7892613	8.87204
7892614	3.48889
7892615	2.89181
7892616	2.01275
7892617	12.2232
7892618	5.72177
7892619	3.00256
7892620	11.6163
7892621	11.9283
7892622	11.4047
7892623	9.42016
7892624	4.45978
7892625	6.5275
7892626	3.6715
7892627	7.96993
7892628	10.5917
7892629	4.52352
7892630	9.89
7892631	1.75244
7892632	2.25651
7892633	7.07465
7892634	7.45684
7892635	7.59976
7892636	7.36605
7892637	5.28099
7892638	1.80567
7892639	11.182
7892640	12.5225
7892641	3.67704
7892642	8.86
7892643	11.0977
7892644	5.7918
7892645	2.59323
7892646	1.83992
7892647	4.5726
7892648	10.4195
7892649	3.59477
7892650	13.4528
7892651	2.62451
7892652	11.7361
7892653	2.37727
7892654	8.10776
7892655	3.86708
7892656	3.42976
7892657	3.52733
7892658	3.30274
7892659	2.24809
7892660	2.03924
7892661	9.24832
7892662	9.9984
7892663	12.419
7892664	4.61049
7892665	5.80113
7892666	3.85827
7892667	9.10825
7892668	11.2727
7892669	5.14453
7892670	7.33059
7892671	3.79071
7892672	2.91498
7892673	5.80897
7892674	7.55531
7892675	4.95075
7892676	1.83725
7892677	9.47618
7892678	6.81559
7892679	6.00465
7892680	10.5533
7892681	6.20951
7892682	7.50536
7892683	5.00946
7892684	9.72561
7892685	3.50335
7892686	6.44345
7892687	4.4901
7892688	9.028
7892689	3.98776
7892690	2.42283
7892691	3.08103
7892692	6.2966
7892693	7.20824
7892694	7.67274
7892695	3.94814
7892696	5.27599
7892697	7.39934
7892699	5.15592
7892700	3.71902
7892701	11.2153
7892702	2.61771
7892703	8.41049
7892704	13.6054
7892705	5.1137
7892706	5.98528
7892707	7.7678
7892708	3.28606
7892709	1.9801
7892710	2.50686
7892711	2.5775
7892712	8.05694
7892713	8.32137
7892714	2.25542
7892715	2.58749
7892716	5.60521
7892717	5.15028
7892718	2.63243
7892719	7.56711
7892720	9.53498
7892721	8.263
7892722	1.78188
7892723	2.75149
7892724	2.75963
7892725	3.30145
7892726	2.54135
7892727	2.52136
7892728	4.0069
7892729	2.4537
7892730	2.28806
7892731	3.26049
7892732	4.12775
7892733	2.94549
7892734	3.30724
7892735	2.56385
7892736	4.6844
7892737	4.11082
7892738	5.03869
7892739	3.94669
7892740	5.00402
7892741	5.65829
7892742	8.13561
7892743	2.42816
7892744	3.97693
7892745	7.5057
7892746	2.19768
7892747	7.53156
7892748	8.66275
7892749	2.81327
7892750	3.92617
7892751	7.71949
7892752	2.29411
7892753	12.2142
7892754	2.50824
7892755	3.5032
7892757	8.49941
7892758	4.64778
7892759	4.81971
7892760	4.93758
7892761	5.47036
7892762	12.6079
7892763	5.2844
7892764	10.1855
7892765	8.70181
7892766	12.4158
7892767	3.3819
7892768	2.03589
7892769	2.11337
7892770	10.713
7892771	9.65789
7892772	4.70777
7892773	6.23239
7892774	5.26972
7892775	3.34729
7892776	11.5247
7892777	5.69611
7892778	10.1342
7892779	3.00414
7892780	4.57385
7892781	4.33606
7892782	10.907
7892783	8.75045
7892784	2.98205
7892785	3.51194
7892786	8.98176
7892787	5.31423
7892788	9.20889
7892789	4.9069
7892790	2.89445
7892791	12.0068
7892792	4.66202
7892793	3.50721
7892794	3.50896
7892795	5.35352
7892796	12.5242
7892797	7.0496
7892798	2.5361
7892799	2.19201
7892800	2.50847
7892801	2.58727
7892802	8.84387
7892803	13.0372
7892804	2.66434
7892805	2.96174
7892806	2.3133
7892807	4.53996
7892808	9.87375
7892809	2.83655
7892810	4.47101
7892811	2.61035
7892812	4.61954
7892813	2.14157
7892814	9.24902
7892816	8.35162
7892817	13.6692
7892818	2.18296
7892819	4.50852
7892820	12.3654
7892821	3.51876
7892822	4.70304
7892823	6.49803
7892824	6.36814
7892825	3.71942
7892826	3.47418
7892827	11.8621
7892828	2.63388
7892829	11.3536
7892830	11.4069
7892831	11.0312
7892832	6.67824
7892833	2.46758
7892834	4.75296
7892835	12.6792
7892836	12.4113
7892837	10.9601
7892838	9.2935
7892839	2.52962
7892840	4.50057
7892841	10.2542
7892842	1.93008
7892843	3.63027
7892844	1.95504
7892845	6.42256
7892846	12.7562
7892847	8.66016
7892848	9.92209
7892849	3.91666
7892850	4.61289
7892851	5.37621
7892852	4.24273
7892853	12.074
7892854	3.62135
7892855	4.20478
7892856	3.88897
7892857	10.6811
7892858	1.89933
7892859	5.86247
7892860	4.5185
7892861	10.3541
7892862	9.79299
7892863	6.04579
7892864	2.09715
7892865	8.64087
7892866	1.8635
7892867	3.47455
7892868	13.337
7892869	6.65111
7892870	7.40113
7892871	5.03676
7892872	5.72273
7892873	1.89933
7892874	4.98331
7892875	4.6886
7892876	4.43049
7892877	3.53921
7892878	2.93061
7892879	3.11558
7892880	10.9036
7892881	3.02148
7892882	10.3315
7892883	2.79373
7892884	10.0204
7892885	4.1119
7892886	4.52775
7892887	3.1572
7892888	2.5055
7892889	10.8813
7892890	10.9731
7892891	11.5151
7892892	5.32937
7892893	8.43814
7892894	10.4068
7892895	3.81227
7892896	10.2087
7892897	6.0093
7892898	7.29631
7892899	10.0699
7892900	12.7063
7892901	11.9038
7892902	12.8306
7892903	7.27436
7892904	3.94169
7892905	3.10589
7892906	13.1333
7892907	12.8873
7892908	4.8427
7892909	5.57212
7892910	4.50852
7892911	7.10622
7892912	5.09584
7892913	2.63754
7892914	3.27858
7892915	5.07374
7892917	2.89304
7892918	5.93877
7892919	9.59639
7892920	7.68472
7892921	1.74157
7892922	2.76753
7892923	2.00023
7892924	9.67967
7892925	10.0486
7892926	6.98562
7892927	3.20072
7892928	9.43061
7892929	2.28385
7892930	9.82999
7892931	5.33354
7892932	5.2282
7892933	4.35921
7892934	4.30659
7892935	10.4791
7892936	3.69129
7892937	6.65589
7892938	6.22374
7892939	9.66067
7892940	11.3517
7892941	12.854
7892942	5.12894
7892944	9.55601
7892945	1.68295
7892946	3.62592
7892947	10.9714
7892948	8.92305
7892949	2.79305
7892950	3.33105
7892951	7.07984
7892952	5.92656
7892953	8.18906
7892954	9.95209
7892955	9.12957
7892956	10.9134
7892957	4.37445
7892958	3.69043
7892959	6.49668
7892960	8.46701
7892961	4.66994
7892962	3.18218
7892963	3.84415
7892964	2.81107
7892965	2.6209
7892966	9.42383
7892967	10.0563
7892968	7.56752
7892969	10.3304
7892970	2.3345
7892972	10.9242
7892973	3.52733
7892974	4.68963
7892975	2.05989
7892976	2.8454
7892977	12.3543
7892978	6.07519
7892979	9.1035
7892980	4.08224
7892981	9.67912
7892982	1.89933
7892983	10.4119
7892984	5.52315
7892985	4.11421
7892986	12.8663
7892987	10.6639
7892988	2.66515
7892989	6.3836
7892990	5.05587
7892991	7.34677
7892992	11.5754
7892993	9.31044
7892994	2.45672
7892995	3.00558
7892996	6.73138
7892997	3.89734
7892998	6.31131
7892999	3.18037
7893000	4.57873
7893001	9.52795
7893002	10.9661
7893003	4.86628
7893004	3.55375
7893005	2.09507
7893006	5.11879
7893007	5.49106
7893008	5.43118
7893009	3.19521
7893010	4.58672
7893011	4.47931
7893012	9.71246
7893013	4.6165
7893014	2.56758
7893015	11.1111
7893016	3.65776
7893017	4.37142
7893018	2.31144
7893019	5.97115
7893021	3.9031
7893022	2.84978
7893023	9.17556
7893024	2.5775
7893025	7.72595
7893027	4.5277
7893028	3.58616
7893029	10.8048
7893030	6.55189
7893031	7.96525
7893032	7.52795
7893033	6.94286
7893034	4.29373
7893035	4.39384
7893036	8.0704
7893037	6.69423
7893038	2.50061
7893039	10.2684
7893040	5.45009
7893041	2.31738
7893042	8.31254
7893043	3.90367
7893044	2.50061
7893045	2.22857
7893046	3.22423
7893047	3.12227
7893048	6.20108
7893049	3.98916
7893050	12.4522
7893051	5.15877
7893052	3.49814
7893053	3.42674
7893055	3.60047
7893056	3.81542
7893057	2.6353
7893058	11.4916
7893059	3.81144
7893060	4.91461
7893061	10.57
7893062	4.67292
7893063	4.67371
