7892501	3.22235
7892502	3.86457
7892503	2.44679
7892504	7.5449
7892505	1.87935
7892506	3.24452
7892507	4.69799
7892508	4.5774
7892509	10.6209
7892510	3.75413
7892511	3.44105
7892512	4.98376
7892513	2.93618
7892514	9.74404
7892515	8.43895
7892516	3.49061
7892517	5.26481
7892518	2.21426
7892519	3.99324
7892520	7.7946
7892521	7.25119
7892522	6.18853
7892524	5.12025
7892525	4.54251
7892526	3.46547
7892527	7.53005
7892528	2.45247
7892529	4.74319
7892530	7.45637
7892531	4.87688
7892532	2.65416
7892533	6.39282
7892534	5.67687
7892535	6.20702
7892536	11.5728
7892537	2.59257
7892538	4.78359
7892539	3.6829
7892540	5.69477
7892541	9.75361
7892542	9.38966
7892543	4.61217
7892544	4.4237
7892545	6.04252
7892547	4.87587
7892548	6.78438
7892549	6.43713
7892550	4.30949
7892551	9.516
7892552	2.71407
7892553	2.81318
7892554	2.12856
7892555	7.03917
7892556	11.7506
7892557	2.07578
7892558	4.01602
7892559	6.49773
7892560	4.45385
7892561	10.6805
7892562	7.09504
7892563	7.20053
7892564	10.7513
7892565	6.53404
7892566	3.02219
7892567	4.73754
7892568	10.206
7892569	9.99695
7892570	5.7263
7892571	2.06525
7892572	7.35374
7892573	5.54977
7892574	10.0185
7892575	5.44284
7892576	5.72865
7892577	2.2217
7892578	4.30741
7892579	10.284
7892580	2.66715
7892581	3.08437
7892582	2.28843
7892583	4.88813
7892584	5.36804
7892585	3.0768
7892586	2.62385
7892587	2.88011
7892588	2.01938
7892589	6.14837
7892590	3.22373
7892591	1.9526
7892592	4.28571
7892593	3.66773
7892594	2.70478
7892595	2.98214
7892596	3.08895
7892597	6.36803
7892598	10.2096
7892599	10.1995
7892600	2.10104
7892602	3.10827
7892603	2.81284
7892604	2.65977
7892605	8.14402
7892606	11.4503
7892608	7.62925
7892609	3.15688
7892610	6.23321
7892611	2.01938
7892612	1.99937
7892613	8.99248
7892614	3.58367
7892615	2.16827
7892616	2.0638
7892617	12.0438
7892618	6.2095
7892619	3.0844
7892620	11.9423
7892621	11.8397
7892622	9.2615
7892623	10.255
7892624	4.86171
7892625	6.127
7892626	3.39398
7892627	7.70955
7892628	9.53354
7892629	5.01737
7892630	8.69269
7892631	2.42266
7892632	3.19461
7892633	6.69649
7892634	7.33272
7892635	7.93792
7892636	7.51976
7892637	5.8358
7892638	1.73612
7892639	6.61754
7892640	12.0762
7892641	3.42117
7892642	8.74215
7892643	9.93339
7892644	6.27504
7892645	1.86549
7892646	1.30194
7892647	4.49923
7892648	10.1053
7892649	3.80451
7892650	12.8421
7892651	2.15547
7892652	11.4157
7892653	1.96877
7892654	7.73199
7892655	2.86599
7892656	3.24244
7892657	3.36453
7892658	2.4141
7892659	2.92132
7892660	1.33746
